x1	y1	x2	y2	URL	File	Tile	LonMin	LatMin	LonMin	LatMax
1140	530	1170	550	http://viewfinderpanoramas.org/dem3/SE39.zip	dem3/SE39.zip	SE39	48	-16	54	-20
1170	530	1200	550	http://viewfinderpanoramas.org/dem3/SE40.zip	dem3/SE40.zip	SE40	54	-16	60	-20
1200	530	1230	550	http://viewfinderpanoramas.org/dem3/SE41.zip	dem3/SE41.zip	SE41	60	-16	66	-20
1470	530	1500	550	http://viewfinderpanoramas.org/dem3/SE50.zip	dem3/SE50.zip	SE50	114	-16	120	-20
1500	530	1530	550	http://viewfinderpanoramas.org/dem3/SE51.zip	dem3/SE51.zip	SE51	120	-16	126	-20
1530	530	1560	550	http://viewfinderpanoramas.org/dem3/SE52.zip	dem3/SE52.zip	SE52	126	-16	132	-20
1560	530	1590	550	http://viewfinderpanoramas.org/dem3/SE53.zip	dem3/SE53.zip	SE53	132	-16	138	-20
1590	530	1620	550	http://viewfinderpanoramas.org/dem3/SE54.zip	dem3/SE54.zip	SE54	138	-16	144	-20
1620	530	1650	550	http://viewfinderpanoramas.org/dem3/SE55.zip	dem3/SE55.zip	SE55	144	-16	150	-20
1650	530	1680	550	http://viewfinderpanoramas.org/dem3/SE56.zip	dem3/SE56.zip	SE56	150	-16	156	-20
1680	530	1710	550	http://viewfinderpanoramas.org/dem3/SE57.zip	dem3/SE57.zip	SE57	156	-16	162	-20
1710	530	1740	550	http://viewfinderpanoramas.org/dem3/SE58.zip	dem3/SE58.zip	SE58	162	-16	168	-20
1740	530	1770	550	http://viewfinderpanoramas.org/dem3/SE59.zip	dem3/SE59.zip	SE59	168	-16	174	-20
1770	530	1800	550	http://viewfinderpanoramas.org/dem3/SE60.zip	dem3/SE60.zip	SE60	174	-16	180	-20
0	550	30	570	http://viewfinderpanoramas.org/dem3/SF01.zip	dem3/SF01.zip	SF01	-180	-20	-174	-24
90	550	120	570	http://viewfinderpanoramas.org/dem3/SF04.zip	dem3/SF04.zip	SF04	-162	-20	-156	-24
120	550	150	570	http://viewfinderpanoramas.org/dem3/SF05.zip	dem3/SF05.zip	SF05	-156	-20	-150	-24
150	550	180	570	http://viewfinderpanoramas.org/dem3/SF06.zip	dem3/SF06.zip	SF06	-150	-20	-144	-24
180	550	210	570	http://viewfinderpanoramas.org/dem3/SF07.zip	dem3/SF07.zip	SF07	-144	-20	-138	-24
210	550	240	570	http://viewfinderpanoramas.org/dem3/SF08.zip	dem3/SF08.zip	SF08	-138	-20	-132	-24
240	550	270	570	http://viewfinderpanoramas.org/dem3/SF09.zip	dem3/SF09.zip	SF09	-132	-20	-126	-24
540	550	570	570	http://viewfinderpanoramas.org/dem3/SF19.zip	dem3/SF19.zip	SF19	-72	-20	-66	-24
570	550	600	570	http://viewfinderpanoramas.org/dem3/SF20.zip	dem3/SF20.zip	SF20	-66	-20	-60	-24
600	550	630	570	http://viewfinderpanoramas.org/dem3/SF21.zip	dem3/SF21.zip	SF21	-60	-20	-54	-24
630	550	660	570	http://viewfinderpanoramas.org/dem3/SF22.zip	dem3/SF22.zip	SF22	-54	-20	-48	-24
660	550	690	570	http://viewfinderpanoramas.org/dem3/SF23.zip	dem3/SF23.zip	SF23	-48	-20	-42	-24
690	550	720	570	http://viewfinderpanoramas.org/dem3/SF24.zip	dem3/SF24.zip	SF24	-42	-20	-36	-24
750	550	780	570	http://viewfinderpanoramas.org/dem3/SF26.zip	dem3/SF26.zip	SF26	-30	-20	-24	-24
960	550	990	570	http://viewfinderpanoramas.org/dem3/SF33.zip	dem3/SF33.zip	SF33	12	-20	18	-24
990	550	1020	570	http://viewfinderpanoramas.org/dem3/SF34.zip	dem3/SF34.zip	SF34	18	-20	24	-24
1020	550	1050	570	http://viewfinderpanoramas.org/dem3/SF35.zip	dem3/SF35.zip	SF35	24	-20	30	-24
1050	550	1080	570	http://viewfinderpanoramas.org/dem3/SF36.zip	dem3/SF36.zip	SF36	30	-20	36	-24
1080	550	1110	570	http://viewfinderpanoramas.org/dem3/SF37.zip	dem3/SF37.zip	SF37	36	-20	42	-24
1110	550	1140	570	http://viewfinderpanoramas.org/dem3/SF38.zip	dem3/SF38.zip	SF38	42	-20	48	-24
1140	550	1170	570	http://viewfinderpanoramas.org/dem3/SF39.zip	dem3/SF39.zip	SF39	48	-20	54	-24
1170	550	1200	570	http://viewfinderpanoramas.org/dem3/SF40.zip	dem3/SF40.zip	SF40	54	-20	60	-24
1440	550	1470	570	http://viewfinderpanoramas.org/dem3/SF49.zip	dem3/SF49.zip	SF49	108	-20	114	-24
1470	550	1500	570	http://viewfinderpanoramas.org/dem3/SF50.zip	dem3/SF50.zip	SF50	114	-20	120	-24
1500	550	1530	570	http://viewfinderpanoramas.org/dem3/SF51.zip	dem3/SF51.zip	SF51	120	-20	126	-24
1530	550	1560	570	http://viewfinderpanoramas.org/dem3/SF52.zip	dem3/SF52.zip	SF52	126	-20	132	-24
1560	550	1590	570	http://viewfinderpanoramas.org/dem3/SF53.zip	dem3/SF53.zip	SF53	132	-20	138	-24
1590	550	1620	570	http://viewfinderpanoramas.org/dem3/SF54.zip	dem3/SF54.zip	SF54	138	-20	144	-24
1620	550	1650	570	http://viewfinderpanoramas.org/dem3/SF55.zip	dem3/SF55.zip	SF55	144	-20	150	-24
1650	550	1680	570	http://viewfinderpanoramas.org/dem3/SF56.zip	dem3/SF56.zip	SF56	150	-20	156	-24
1680	550	1710	570	http://viewfinderpanoramas.org/dem3/SF57.zip	dem3/SF57.zip	SF57	156	-20	162	-24
1710	550	1740	570	http://viewfinderpanoramas.org/dem3/SF58.zip	dem3/SF58.zip	SF58	162	-20	168	-24
1740	550	1770	570	http://viewfinderpanoramas.org/dem3/SF59.zip	dem3/SF59.zip	SF59	168	-20	174	-24
150	570	180	590	http://viewfinderpanoramas.org/dem3/SG06.zip	dem3/SG06.zip	SG06	-150	-24	-144	-28
180	570	210	590	http://viewfinderpanoramas.org/dem3/SG07.zip	dem3/SG07.zip	SG07	-144	-24	-138	-28
240	570	270	590	http://viewfinderpanoramas.org/dem3/SG09.zip	dem3/SG09.zip	SG09	-132	-24	-126	-28
270	570	300	590	http://viewfinderpanoramas.org/dem3/SG10.zip	dem3/SG10.zip	SG10	-126	-24	-120	-28
330	570	360	590	http://viewfinderpanoramas.org/dem3/SG12.zip	dem3/SG12.zip	SG12	-114	-24	-108	-28
360	570	390	590	http://viewfinderpanoramas.org/dem3/SG13.zip	dem3/SG13.zip	SG13	-108	-24	-102	-28
480	570	510	590	http://viewfinderpanoramas.org/dem3/SG17.zip	dem3/SG17.zip	SG17	-84	-24	-78	-28
540	570	570	590	http://viewfinderpanoramas.org/dem3/SG19.zip	dem3/SG19.zip	SG19	-72	-24	-66	-28
570	570	600	590	http://viewfinderpanoramas.org/dem3/SG20.zip	dem3/SG20.zip	SG20	-66	-24	-60	-28
600	570	630	590	http://viewfinderpanoramas.org/dem3/SG21.zip	dem3/SG21.zip	SG21	-60	-24	-54	-28
630	570	660	590	http://viewfinderpanoramas.org/dem3/SG22.zip	dem3/SG22.zip	SG22	-54	-24	-48	-28
660	570	690	590	http://viewfinderpanoramas.org/dem3/SG23.zip	dem3/SG23.zip	SG23	-48	-24	-42	-28
960	570	990	590	http://viewfinderpanoramas.org/dem3/SG33.zip	dem3/SG33.zip	SG33	12	-24	18	-28
990	570	1020	590	http://viewfinderpanoramas.org/dem3/SG34.zip	dem3/SG34.zip	SG34	18	-24	24	-28
1020	570	1050	590	http://viewfinderpanoramas.org/dem3/SG35.zip	dem3/SG35.zip	SG35	24	-24	30	-28
1050	570	1080	590	http://viewfinderpanoramas.org/dem3/SG36.zip	dem3/SG36.zip	SG36	30	-24	36	-28
1110	570	1140	590	http://viewfinderpanoramas.org/dem3/SG38.zip	dem3/SG38.zip	SG38	42	-24	48	-28
1440	570	1470	590	http://viewfinderpanoramas.org/dem3/SG49.zip	dem3/SG49.zip	SG49	108	-24	114	-28
1470	570	1500	590	http://viewfinderpanoramas.org/dem3/SG50.zip	dem3/SG50.zip	SG50	114	-24	120	-28
1500	570	1530	590	http://viewfinderpanoramas.org/dem3/SG51.zip	dem3/SG51.zip	SG51	120	-24	126	-28
1530	570	1560	590	http://viewfinderpanoramas.org/dem3/SG52.zip	dem3/SG52.zip	SG52	126	-24	132	-28
1560	570	1590	590	http://viewfinderpanoramas.org/dem3/SG53.zip	dem3/SG53.zip	SG53	132	-24	138	-28
1590	570	1620	590	http://viewfinderpanoramas.org/dem3/SG54.zip	dem3/SG54.zip	SG54	138	-24	144	-28
1620	570	1650	590	http://viewfinderpanoramas.org/dem3/SG55.zip	dem3/SG55.zip	SG55	144	-24	150	-28
1650	570	1680	590	http://viewfinderpanoramas.org/dem3/SG56.zip	dem3/SG56.zip	SG56	150	-24	156	-28
0	590	30	610	http://viewfinderpanoramas.org/dem3/SH01.zip	dem3/SH01.zip	SH01	-180	-28	-174	-32
540	590	570	610	http://viewfinderpanoramas.org/dem3/SH19.zip	dem3/SH19.zip	SH19	-72	-28	-66	-32
570	590	600	610	http://viewfinderpanoramas.org/dem3/SH20.zip	dem3/SH20.zip	SH20	-66	-28	-60	-32
600	590	630	610	http://viewfinderpanoramas.org/dem3/SH21.zip	dem3/SH21.zip	SH21	-60	-28	-54	-32
630	590	660	610	http://viewfinderpanoramas.org/dem3/SH22.zip	dem3/SH22.zip	SH22	-54	-28	-48	-32
960	590	990	610	http://viewfinderpanoramas.org/dem3/SH33.zip	dem3/SH33.zip	SH33	12	-28	18	-32
990	590	1020	610	http://viewfinderpanoramas.org/dem3/SH34.zip	dem3/SH34.zip	SH34	18	-28	24	-32
1020	590	1050	610	http://viewfinderpanoramas.org/dem3/SH35.zip	dem3/SH35.zip	SH35	24	-28	30	-32
1050	590	1080	610	http://viewfinderpanoramas.org/dem3/SH36.zip	dem3/SH36.zip	SH36	30	-28	36	-32
1440	590	1470	610	http://viewfinderpanoramas.org/dem3/SH49.zip	dem3/SH49.zip	SH49	108	-28	114	-32
1470	590	1500	610	http://viewfinderpanoramas.org/dem3/SH50.zip	dem3/SH50.zip	SH50	114	-28	120	-32
1500	590	1530	610	http://viewfinderpanoramas.org/dem3/SH51.zip	dem3/SH51.zip	SH51	120	-28	126	-32
1530	590	1560	610	http://viewfinderpanoramas.org/dem3/SH52.zip	dem3/SH52.zip	SH52	126	-28	132	-32
1560	590	1590	610	http://viewfinderpanoramas.org/dem3/SH53.zip	dem3/SH53.zip	SH53	132	-28	138	-32
1590	590	1620	610	http://viewfinderpanoramas.org/dem3/SH54.zip	dem3/SH54.zip	SH54	138	-28	144	-32
1620	590	1650	610	http://viewfinderpanoramas.org/dem3/SH55.zip	dem3/SH55.zip	SH55	144	-28	150	-32
1650	590	1680	610	http://viewfinderpanoramas.org/dem3/SH56.zip	dem3/SH56.zip	SH56	150	-28	156	-32
1680	590	1710	610	http://viewfinderpanoramas.org/dem3/SH57.zip	dem3/SH57.zip	SH57	156	-28	162	-32
1710	590	1740	610	http://viewfinderpanoramas.org/dem3/SH58.zip	dem3/SH58.zip	SH58	162	-28	168	-32
480	610	510	630	http://viewfinderpanoramas.org/dem3/SI17.zip	dem3/SI17.zip	SI17	-84	-32	-78	-36
510	610	540	630	http://viewfinderpanoramas.org/dem3/SI18.zip	dem3/SI18.zip	SI18	-78	-32	-72	-36
540	610	570	630	http://viewfinderpanoramas.org/dem3/SI19.zip	dem3/SI19.zip	SI19	-72	-32	-66	-36
570	610	600	630	http://viewfinderpanoramas.org/dem3/SI20.zip	dem3/SI20.zip	SI20	-66	-32	-60	-36
600	610	630	630	http://viewfinderpanoramas.org/dem3/SI21.zip	dem3/SI21.zip	SI21	-60	-32	-54	-36
630	610	660	630	http://viewfinderpanoramas.org/dem3/SI22.zip	dem3/SI22.zip	SI22	-54	-32	-48	-36
960	610	990	630	http://viewfinderpanoramas.org/dem3/SI33.zip	dem3/SI33.zip	SI33	12	-32	18	-36
990	610	1020	630	http://viewfinderpanoramas.org/dem3/SI34.zip	dem3/SI34.zip	SI34	18	-32	24	-36
1020	610	1050	630	http://viewfinderpanoramas.org/dem3/SI35.zip	dem3/SI35.zip	SI35	24	-32	30	-36
1470	610	1500	630	http://viewfinderpanoramas.org/dem3/SI50.zip	dem3/SI50.zip	SI50	114	-32	120	-36
1500	610	1530	630	http://viewfinderpanoramas.org/dem3/SI51.zip	dem3/SI51.zip	SI51	120	-32	126	-36
1530	610	1560	630	http://viewfinderpanoramas.org/dem3/SI52.zip	dem3/SI52.zip	SI52	126	-32	132	-36
1560	610	1590	630	http://viewfinderpanoramas.org/dem3/SI53.zip	dem3/SI53.zip	SI53	132	-32	138	-36
1590	610	1620	630	http://viewfinderpanoramas.org/dem3/SI54.zip	dem3/SI54.zip	SI54	138	-32	144	-36
1620	610	1650	630	http://viewfinderpanoramas.org/dem3/SI55.zip	dem3/SI55.zip	SI55	144	-32	150	-36
1650	610	1680	630	http://viewfinderpanoramas.org/dem3/SI56.zip	dem3/SI56.zip	SI56	150	-32	156	-36
1740	610	1770	630	http://viewfinderpanoramas.org/dem3/SI59.zip	dem3/SI59.zip	SI59	168	-32	174	-36
1770	610	1800	630	http://viewfinderpanoramas.org/dem3/SI60.zip	dem3/SI60.zip	SI60	174	-32	180	-36
510	630	540	650	http://viewfinderpanoramas.org/dem3/SJ18.zip	dem3/SJ18.zip	SJ18	-78	-36	-72	-40
540	630	570	650	http://viewfinderpanoramas.org/dem3/SJ19.zip	dem3/SJ19.zip	SJ19	-72	-36	-66	-40
570	630	600	650	http://viewfinderpanoramas.org/dem3/SJ20.zip	dem3/SJ20.zip	SJ20	-66	-36	-60	-40
600	630	630	650	http://viewfinderpanoramas.org/dem3/SJ21.zip	dem3/SJ21.zip	SJ21	-60	-36	-54	-40
810	630	840	650	http://viewfinderpanoramas.org/dem3/SJ28.zip	dem3/SJ28.zip	SJ28	-18	-36	-12	-40
1260	630	1290	650	http://viewfinderpanoramas.org/dem3/SJ43.zip	dem3/SJ43.zip	SJ43	72	-36	78	-40
1560	630	1590	650	http://viewfinderpanoramas.org/dem3/SJ53.zip	dem3/SJ53.zip	SJ53	132	-36	138	-40
1590	630	1620	650	http://viewfinderpanoramas.org/dem3/SJ54.zip	dem3/SJ54.zip	SJ54	138	-36	144	-40
1620	630	1650	650	http://viewfinderpanoramas.org/dem3/SJ55.zip	dem3/SJ55.zip	SJ55	144	-36	150	-40
1650	630	1680	650	http://viewfinderpanoramas.org/dem3/SJ56.zip	dem3/SJ56.zip	SJ56	150	-36	156	-40
1740	630	1770	650	http://viewfinderpanoramas.org/dem3/SJ59.zip	dem3/SJ59.zip	SJ59	168	-36	174	-40
1770	630	1800	650	http://viewfinderpanoramas.org/dem3/SJ60.zip	dem3/SJ60.zip	SJ60	174	-36	180	-40
0	650	30	670	http://viewfinderpanoramas.org/dem3/SK01.zip	dem3/SK01.zip	SK01	-180	-40	-174	-44
510	650	540	670	http://viewfinderpanoramas.org/dem3/SK18.zip	dem3/SK18.zip	SK18	-78	-40	-72	-44
540	650	570	670	http://viewfinderpanoramas.org/dem3/SK19.zip	dem3/SK19.zip	SK19	-72	-40	-66	-44
570	650	600	670	http://viewfinderpanoramas.org/dem3/SK20.zip	dem3/SK20.zip	SK20	-66	-40	-60	-44
840	650	870	670	http://viewfinderpanoramas.org/dem3/SK29.zip	dem3/SK29.zip	SK29	-12	-40	-6	-44
1590	650	1620	670	http://viewfinderpanoramas.org/dem3/SK54.zip	dem3/SK54.zip	SK54	138	-40	144	-44
1620	650	1650	670	http://viewfinderpanoramas.org/dem3/SK55.zip	dem3/SK55.zip	SK55	144	-40	150	-44
1740	650	1770	670	http://viewfinderpanoramas.org/dem3/SK59.zip	dem3/SK59.zip	SK59	168	-40	174	-44
1770	650	1800	670	http://viewfinderpanoramas.org/dem3/SK60.zip	dem3/SK60.zip	SK60	174	-40	180	-44
0	670	30	690	http://viewfinderpanoramas.org/dem3/SL01.zip	dem3/SL01.zip	SL01	-180	-44	-174	-48
510	670	540	690	http://viewfinderpanoramas.org/dem3/SL18.zip	dem3/SL18.zip	SL18	-78	-44	-72	-48
540	670	570	690	http://viewfinderpanoramas.org/dem3/SL19.zip	dem3/SL19.zip	SL19	-72	-44	-66	-48
570	670	600	690	http://viewfinderpanoramas.org/dem3/SL20.zip	dem3/SL20.zip	SL20	-66	-44	-60	-48
1080	670	1110	690	http://viewfinderpanoramas.org/dem3/SL37.zip	dem3/SL37.zip	SL37	36	-44	42	-48
1140	670	1170	690	http://viewfinderpanoramas.org/dem3/SL39.zip	dem3/SL39.zip	SL39	48	-44	54	-48
1710	670	1740	690	http://viewfinderpanoramas.org/dem3/SL58.zip	dem3/SL58.zip	SL58	162	-44	168	-48
1740	670	1770	690	http://viewfinderpanoramas.org/dem3/SL59.zip	dem3/SL59.zip	SL59	168	-44	174	-48
1770	670	1800	690	http://viewfinderpanoramas.org/dem3/SL60.zip	dem3/SL60.zip	SL60	174	-44	180	-48
510	690	540	710	http://viewfinderpanoramas.org/dem3/SM18.zip	dem3/SM18.zip	SM18	-78	-48	-72	-52
540	690	570	710	http://viewfinderpanoramas.org/dem3/SM19.zip	dem3/SM19.zip	SM19	-72	-48	-66	-52
570	690	600	710	http://viewfinderpanoramas.org/dem3/SM20.zip	dem3/SM20.zip	SM20	-66	-48	-60	-52
600	690	630	710	http://viewfinderpanoramas.org/dem3/SM21.zip	dem3/SM21.zip	SM21	-60	-48	-54	-52
1230	690	1260	710	http://viewfinderpanoramas.org/dem3/SM42.zip	dem3/SM42.zip	SM42	66	-48	72	-52
1710	690	1740	710	http://viewfinderpanoramas.org/dem3/SM58.zip	dem3/SM58.zip	SM58	162	-48	168	-52
1770	690	1800	710	http://viewfinderpanoramas.org/dem3/SM60.zip	dem3/SM60.zip	SM60	174	-48	180	-52
510	710	540	730	http://viewfinderpanoramas.org/dem3/SN18.zip	dem3/SN18.zip	SN18	-78	-52	-72	-56
540	710	570	730	http://viewfinderpanoramas.org/dem3/SN19.zip	dem3/SN19.zip	SN19	-72	-52	-66	-56
570	710	600	730	http://viewfinderpanoramas.org/dem3/SN20.zip	dem3/SN20.zip	SN20	-66	-52	-60	-56
600	710	630	730	http://viewfinderpanoramas.org/dem3/SN21.zip	dem3/SN21.zip	SN21	-60	-52	-54	-56
690	710	720	730	http://viewfinderpanoramas.org/dem3/SN24.zip	dem3/SN24.zip	SN24	-42	-52	-36	-56
720	710	750	730	http://viewfinderpanoramas.org/dem3/SN25.zip	dem3/SN25.zip	SN25	-36	-52	-30	-56
900	710	930	730	http://viewfinderpanoramas.org/dem3/SN31.zip	dem3/SN31.zip	SN31	0	-52	6	-56
1260	710	1290	730	http://viewfinderpanoramas.org/dem3/SN43.zip	dem3/SN43.zip	SN43	72	-52	78	-56
1680	710	1710	730	http://viewfinderpanoramas.org/dem3/SN57.zip	dem3/SN57.zip	SN57	156	-52	162	-56
1740	710	1770	730	http://viewfinderpanoramas.org/dem3/SN59.zip	dem3/SN59.zip	SN59	168	-52	174	-56
750	730	780	750	http://viewfinderpanoramas.org/dem3/SO26.zip	dem3/SO26.zip	SO26	-30	-56	-24	-60
660	750	690	770	http://viewfinderpanoramas.org/dem3/SP23.zip	dem3/SP23.zip	SP23	-48	-60	-42	-64
1710	770	1740	790	http://viewfinderpanoramas.org/dem3/SQ58.zip	dem3/SQ58.zip	SQ58	162	-64	168	-68
420	790	450	810	http://viewfinderpanoramas.org/dem3/SR15.zip	dem3/SR15.zip	SR15	-96	-68	-90	-72
0	750	450	900	http://viewfinderpanoramas.org/ANTDEM3/01-15.zip	ANTDEM3/01-15.zip	AN1	-180	-60	-90	-90
450	750	900	900	http://viewfinderpanoramas.org/ANTDEM3/16-30.zip	ANTDEM3/16-30.zip	AN2	-90	-60	0	-90
900	750	1350	900	http://viewfinderpanoramas.org/ANTDEM3/31-45.zip	ANTDEM3/31-45.zip	AN3	0	-60	90	-90
1350	750	1800	900	http://viewfinderpanoramas.org/ANTDEM3/46-60.zip	ANTDEM3/46-60.zip	AN4	90	-60	180	-90
